_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/update_actor,timing_per_token_ms/adv,timing_per_token_ms/gen,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
236,236,3724.0,9104.0,5380.0,5022.0,5901.0,5261.625,0.2120203822851181,9.70279797911644e-05,0.004482914591790177,0.00014352042231280393,0.0,1.833984375,0.03352060051448537,24.89796209335327,28.373046875,138.3037338256836,1e-06,236.0,0.0,6.0625,10.0,-10.0,6.0625,10.0,-10.0,-0.06115664541721344,0.7071067094802856,-0.7071067094802856,-0.06115664541721344,0.7071067094802856,-0.7071067094802856,812.96875,2048.0,345.0,0.0625,812.96875,2048.0,345.0,0.0625,0.0,502.4375,862.0,347.0,0.0,7.048435509204865e-05,17.761045455932617,35.201324462890625,11.026504516601562,0.125,42.01928567700088,130.73813071101904,6.538083648309112,0.006789823994040489,51.03606764227152,0.08640667423605919,230.4329556711018,5.817413330078125e-05,1.2124597354018845,0.00016130530002709452,1.6151945291947292,42093.0,230.4329556711018,22.833648011311134,
237,237,3696.0,6874.0,3178.0,4604.0,5554.0,5086.625,0.20559343695640564,4.298752173781395e-05,0.0026896330036834115,-0.00019305187640838994,0.0,1.58203125,0.03225483679477345,24.89796209335327,28.373046875,136.4483323097229,1e-06,237.0,0.0,5.75,10.0,-10.0,5.75,10.0,-10.0,0.03865202143788338,0.7071067094802856,-0.7071067094802856,0.03865202143788338,0.7071067094802856,-0.7071067094802856,845.53125,2048.0,381.0,0.0625,845.53125,2048.0,381.0,0.0625,0.0,426.125,794.0,253.0,0.0,6.887875497341156e-05,22.58648109436035,34.207435607910156,10.857486724853516,0.125,40.661894688382745,55.78342787921429,6.5786236971616745,0.0034207291901111603,51.368552679196,0.10767672024667263,154.50967541523278,4.815123975276947e-05,1.2623437121666135,8.406185806185733e-05,1.502823472239448,40693.0,154.50967541523278,32.92107750747705,
238,238,4181.0,5895.0,1714.0,4614.0,5246.0,5037.75,0.22830629348754883,7.147202268242836e-05,0.0040877450901462,-0.00034455236766461894,0.0,1.68359375,0.031429828658394436,24.89796209335327,28.373046875,136.4552459716797,1e-06,238.0,0.0,5.359375,10.0,-10.0,5.359375,10.0,-10.0,-0.08046913146972656,0.7071067094802856,-0.7071067094802856,-0.08046913146972656,0.7071067094802856,-0.7071067094802856,855.9375,2048.0,338.0,0.15625,855.9375,2048.0,338.0,0.15625,0.0,403.5,631.0,277.0,0.0,7.283873856067657e-05,27.93392562866211,33.49461364746094,13.405773162841797,0.125,39.83697967976332,63.47998550534248,6.680394375696778,0.003320455551147461,52.35529673472047,0.07361885719001293,162.4348764102906,4.956871271133423e-05,1.2990744065981954,8.238934919228477e-05,1.4544351836350244,40302.0,162.4348764102906,31.0139676363299,
239,239,4005.0,5503.0,1498.0,4793.0,5257.0,4862.125,0.19413459300994873,0.00010262755677103996,0.003411830630284385,0.00034682517237172306,0.0,1.6171875,0.03110877450344356,24.89796209335327,28.373046875,136.41965866088867,1e-06,239.0,0.0,5.953125,10.0,-10.0,5.953125,10.0,-10.0,-0.03484998643398285,0.7071067094802856,-0.7071067094802856,-0.03484998643398285,0.7071067094802856,-0.7071067094802856,736.78125,2048.0,436.0,0.03125,736.78125,2048.0,436.0,0.03125,0.0,478.75,906.0,301.0,0.0,6.779469549655914e-05,18.0980281829834,33.09642791748047,10.515759468078613,0.125,39.43360664881766,101.11145488731563,6.484297791495919,0.004502836614847183,50.38276826776564,0.07907260023057461,197.50169240683317,5.128607153892517e-05,1.2952867385085134,0.00011576308236746236,1.6725455591813063,38897.0,197.50169240683317,24.618143473851973,
240,240,3607.0,6519.0,2912.0,4421.0,5335.0,4895.625,0.20943036675453186,6.425473839044571e-05,0.0039230121110449545,-0.00030650950632038487,0.0,1.810546875,0.030957592215403902,24.89796209335327,28.373046875,136.44699621200562,1e-06,240.0,0.0,5.25,10.0,-10.0,5.25,10.0,-10.0,-0.09879954904317856,0.7071067094802856,-0.7071067094802856,-0.09879954904317856,0.7071067094802856,-0.7071067094802856,812.09375,2048.0,301.0,0.09375,812.09375,2048.0,301.0,0.09375,0.0,411.8125,540.0,311.0,0.0,6.488524377346039e-05,23.159128189086914,33.680606842041016,10.489740371704102,0.125,40.20402767136693,60.28894215077162,6.685696437954903,0.005604242905974388,51.2856282684952,0.11481180600821972,158.58961233310401,8.15410166978836e-05,1.309476018600669,0.00014309314198836687,1.5470822977399057,39165.0,158.58961233310401,30.869770900991647,57.06904259882867
241,241,3248.0,5604.0,2356.0,4521.0,5231.0,4750.75,0.20458726584911346,-2.525700256228447e-05,0.0038353763302438892,0.00029397546688869625,0.0,1.830078125,0.03026655207892793,24.89796209335327,28.373046875,138.1751208305359,1e-06,241.0,0.0,6.921875,10.0,-3.0,6.921875,10.0,-3.0,-0.04053094983100891,0.7071067094802856,-0.7071067094802856,-0.04053094983100891,0.7071067094802856,-0.7071067094802856,793.25,2048.0,353.0,0.0625,793.25,2048.0,353.0,0.0625,0.0,394.4375,593.0,287.0,0.0,7.449090480804443e-05,21.12320327758789,33.292259216308594,10.788783073425293,0.125,40.1155849955976,54.73658521100879,6.604686027392745,0.006583653390407562,51.452879656106234,0.08020428568124771,153.00499078445137,5.641765892505646e-05,1.3538093894676164,0.00017322668500782936,1.5803492355656161,38006.0,153.00499078445137,31.04964077082105,
242,242,3700.0,5964.0,2264.0,3918.0,4931.0,4346.5,0.19689728319644928,0.00020132353529334068,0.004409467277582735,0.0002737866008146739,0.0,2.009765625,0.02759723811889967,24.89796209335327,28.373046875,136.41948890686035,1e-06,242.0,0.0,5.34375,10.0,-10.0,5.34375,10.0,-10.0,0.043296732008457184,0.7071067094802856,-0.7071067094802856,0.043296732008457184,0.7071067094802856,-0.7071067094802856,683.375,2048.0,368.0,0.03125,683.375,2048.0,368.0,0.03125,0.0,403.25,577.0,270.0,0.0,6.502494215965271e-05,17.775423049926758,32.83635330200195,9.551556587219238,0.125,39.30201578699052,84.50215313397348,6.483617851510644,0.006552731618285179,50.44602766446769,0.09191379137337208,180.8405320663005,5.879625678062439e-05,1.4507657789160155,0.00018844851082149946,1.7972386952163217,34772.0,180.8405320663005,24.0349878997617,
243,243,3695.0,6336.0,2641.0,4647.0,5269.0,4903.875,0.20300665497779846,0.00013951072469353676,0.003998172045612591,-0.0003409556642708367,0.0,1.779296875,0.031087743707066108,24.89796209335327,28.373046875,136.15525817871094,1e-06,243.0,0.0,5.5625,10.0,-10.0,5.5625,10.0,-10.0,-0.007286233827471733,0.7071067094802856,-0.7071067094802856,-0.007286233827471733,0.7071067094802856,-0.7071067094802856,773.34375,2048.0,343.0,0.03125,773.34375,2048.0,343.0,0.03125,0.0,452.625,719.0,318.0,0.0,5.7948753237724304e-05,21.18130874633789,33.31218719482422,11.729504585266113,0.125,40.18215084634721,67.51516370661557,6.500507492572069,0.013936009258031845,51.033778907731175,0.07050754874944687,165.3234232570976,5.778484046459198e-05,1.3008533789026835,0.00035522951895266105,1.6237180606274382,39231.0,165.3234232570976,29.662312232513422,
244,244,3390.0,7204.0,3814.0,4562.0,5684.0,4996.625,0.20078328251838684,8.917367085814476e-05,0.0033913436836883193,0.00012613070302336382,0.0,1.669921875,0.03195646708157762,24.89796209335327,28.373046875,136.112313747406,1e-06,244.0,0.0,6.4375,10.0,-10.0,6.4375,10.0,-10.0,0.02269596979022026,0.7071067094802856,-0.7071067094802856,0.02269596979022026,0.7071067094802856,-0.7071067094802856,819.78125,2048.0,407.0,0.09375,819.78125,2048.0,407.0,0.09375,0.0,429.375,858.0,275.0,0.0,7.059052586555481e-05,20.91792869567871,34.06784439086914,9.614712715148926,0.125,40.68207068927586,60.52374305948615,6.510495206341147,0.00683269277215004,50.81943233683705,0.11447054706513882,158.66480303183198,0.0001463480293750763,1.2713439655977048,0.00017093269887549195,1.5507974951121053,39973.0,158.66480303183198,31.49170392249853,
245,245,3567.0,6259.0,2692.0,4828.0,5549.0,5050.375,0.20144321024417877,0.0002386174164712429,0.002881677693949314,-1.5502059682148683e-05,0.0,1.7265625,0.03212223373723931,24.89796209335327,28.373046875,136.41490364074707,1e-06,245.0,0.0,5.671875,10.0,-10.0,5.671875,10.0,-10.0,-0.016404831781983376,0.7071067094802856,-0.7071067094802856,-0.016404831781983376,0.7071067094802856,-0.7071067094802856,818.96875,2048.0,375.0,0.0625,818.96875,2048.0,375.0,0.0625,0.0,443.625,670.0,275.0,0.0,7.160007953643799e-05,21.50530433654785,33.275760650634766,10.363716125488281,0.125,39.8209715411067,82.24495228938758,6.53345175459981,0.0062676966190338135,50.906041944399476,0.08154231682419777,179.60057133436203,7.185712456703186e-05,1.259956982016174,0.00015512948590534894,1.5194784424431145,40403.0,179.60057133436203,28.120038608327846,56.69674885086715
246,246,3578.0,5152.0,1574.0,3841.0,4814.0,4237.375,0.19519302248954773,7.27502629160881e-05,0.004316217962696101,0.0001568999498431367,0.0,2.037109375,0.026991456628709908,24.89796209335327,28.373046875,139.41553115844727,1e-06,246.0,0.0,5.8125,10.0,-4.0,5.8125,10.0,-4.0,-0.0700404942035675,0.7071067094802856,-0.7071067094802856,-0.0700404942035675,0.7071067094802856,-0.7071067094802856,708.90625,2048.0,310.0,0.03125,708.90625,2048.0,310.0,0.03125,0.0,350.4375,552.0,257.0,0.0,6.774067878723145e-05,19.905288696289062,33.14868927001953,9.577244758605957,0.125,40.29723999463022,78.76409956999123,6.467041559517384,0.004075556993484497,50.30986529774964,0.08351130224764347,175.93553408049047,5.7831406593322754e-05,1.484110602016273,0.00012022646666522603,1.7763826314582418,33899.0,175.93553408049047,24.084816192170717,
247,247,4218.0,5735.0,1517.0,4711.0,5425.0,4905.5,0.21352797746658325,0.00017784349620342255,0.0043915798341913614,-2.2111936004876043e-05,0.0,1.935546875,0.03140985241291185,24.89796209335327,28.373046875,136.39864826202393,1e-06,247.0,0.0,6.421875,10.0,-10.0,6.421875,10.0,-10.0,-0.055275604128837585,0.7071067094802856,-0.7071067094802856,-0.055275604128837585,0.7071067094802856,-0.7071067094802856,777.9375,2048.0,395.0,0.0625,777.9375,2048.0,395.0,0.0625,0.0,448.4375,689.0,289.0,0.0,8.476525545120239e-05,19.933141708374023,33.541419982910156,12.035783767700195,0.125,40.00606637261808,80.16874421574175,6.50879274494946,0.006076609715819359,50.385036904364824,0.09261798299849033,177.17526394315064,5.702488124370575e-05,1.2838914714189384,0.00015484175200844354,1.607056574781798,39244.0,177.17526394315064,27.687273555150473,
248,248,3458.0,5859.0,2401.0,4688.0,5412.0,4846.625,0.2079910784959793,-1.3936776667833328e-05,0.003959627158110379,-0.0001985872146121892,0.0,1.77734375,0.030861072698244233,24.89796209335327,28.373046875,136.15034103393555,1e-06,248.0,0.0,7.5,10.0,4.0,7.5,10.0,4.0,-0.032635148614645004,0.7071064710617065,-0.7071064710617065,-0.032635148614645004,0.7071064710617065,-0.7071064710617065,746.15625,2048.0,345.0,0.03125,746.15625,2048.0,345.0,0.03125,0.0,465.5,794.0,291.0,0.0,7.768534123897552e-05,18.269372940063477,33.126461029052734,9.020151138305664,0.125,39.431287124753,82.54272478818893,6.51085139811039,0.005783505737781525,50.605697179213166,0.08390657417476177,179.1878657117486,5.817413330078125e-05,1.3051787888276163,0.00014916322538316676,1.6514338955795536,38773.0,179.1878657117486,27.047729938346084,
249,249,4185.0,7218.0,3033.0,4877.0,5473.0,5206.125,0.2177431583404541,7.42841511964798e-05,0.0032260101215797476,0.00027504279398726794,0.0,1.6328125,0.03321839100480366,24.89796209335327,28.373046875,136.39200448989868,1e-06,249.0,0.0,6.265625,10.0,-10.0,6.265625,10.0,-10.0,-0.031210701912641525,0.7071067094802856,-0.7071067094802856,-0.031210701912641525,0.7071067094802856,-0.7071067094802856,897.03125,2048.0,397.0,0.125,897.03125,2048.0,397.0,0.125,0.0,404.5,996.0,280.0,0.0,6.827525794506073e-05,22.877342224121094,34.55877685546875,13.12822151184082,0.125,40.92720824107528,66.78801452554762,6.608991906046867,0.006075870245695114,51.18644616007805,0.10662002675235271,165.63209207169712,0.00015069544315338135,1.2289958020619474,0.00014588274017851842,1.4257867354494087,41649.0,165.63209207169712,31.43186163310928,
250,250,3470.0,5218.0,1748.0,3986.0,4526.0,4138.375,0.18987905979156494,0.00012314273044466972,0.0018615664794197073,6.469780197448927e-05,0.0,1.50390625,0.026367219275857265,24.89796209335327,28.373046875,136.54227447509766,1e-06,250.0,0.0,7.640625,10.0,5.0,7.640625,10.0,5.0,-0.004811794031411409,0.7071064114570618,-0.7071064114570618,-0.004811794031411409,0.7071064114570618,-0.7071064114570618,679.65625,1628.0,302.0,0.0,679.65625,1628.0,302.0,0.0,0.0,354.9375,493.0,261.0,0.0,6.856955587863922e-05,16.44190788269043,26.328371047973633,9.04226303100586,0.125,32.51976921223104,59.91762628406286,6.4176909402012825,0.003960888832807541,49.933524530380964,0.07802636921405792,148.87728830985725,7.713213562965393e-05,1.5082467312163883,0.00011963901388852934,1.4952305490933395,33107.0,148.87728830985725,27.797221772247955,58.09467322565615
251,251,4299.0,7271.0,2972.0,5077.0,5542.0,5323.625,0.19004644453525543,8.043041452765465e-05,0.0026199080912192585,-8.631158969762964e-05,0.0,1.3203125,0.03382925920995972,24.89796209335327,28.373046875,139.743643283844,1e-06,251.0,0.0,5.375,9.0,-10.0,5.375,9.0,-10.0,-0.11064508557319641,0.7071067094802856,-0.7071067094802856,-0.11064508557319641,0.7071067094802856,-0.7071067094802856,834.59375,2048.0,406.0,0.09375,834.59375,2048.0,406.0,0.09375,0.0,496.3125,830.0,298.0,0.0,6.440840661525726e-05,20.36821174621582,34.840938568115234,9.992286682128906,0.125,41.94833318889141,103.99862181022763,6.622112579643726,0.006579108536243439,51.30994622781873,0.09985425882041454,203.9966451060027,6.326846778392792e-05,1.2047699224639867,0.00015447905647569652,1.5706868307519157,42589.0,203.9966451060027,26.096630154058108,
252,252,4339.0,7404.0,3065.0,5282.0,5489.0,5389.5,0.21373124420642853,3.689201548695564e-05,0.0038487701131089125,0.00017058657067536842,0.0,1.734375,0.0342675714543593,24.89796209335327,28.373046875,137.3521203994751,1e-06,252.0,0.0,4.9375,10.0,-10.0,4.9375,10.0,-10.0,-0.09684401005506516,0.7071067094802856,-0.7071067094802856,-0.09684401005506516,0.7071067094802856,-0.7071067094802856,917.25,2048.0,389.0,0.09375,917.25,2048.0,389.0,0.09375,0.0,430.125,631.0,257.0,0.0,6.927549839019775e-05,26.09670639038086,34.500064849853516,13.303140640258789,0.125,40.943708119913936,66.56023211218417,6.592641770839691,0.005906088277697563,51.434641452506185,0.07971912808716297,165.62391346879303,6.125494837760925e-05,1.1929362986479772,0.00013698135907082203,1.3949205546441106,43116.0,165.62391346879303,32.5405908308977,
253,253,3881.0,5658.0,1777.0,4415.0,5108.0,4723.125,0.2097650170326233,-1.8816441297531128e-05,0.004562986319797346,0.00018569451387762115,0.0,1.6875,0.030040882641492548,24.89796209335327,28.373046875,137.2216911315918,1e-06,253.0,0.0,5.96875,10.0,-10.0,5.96875,10.0,-10.0,0.010045856237411499,0.7071067690849304,-0.7071067690849304,0.010045856237411499,0.7071067690849304,-0.7071067690849304,776.46875,1881.0,391.0,0.0,776.46875,1881.0,391.0,0.0,0.0,404.3125,580.0,290.0,0.0,6.013736128807068e-05,20.443788528442383,30.33213996887207,11.055436134338379,0.125,36.60455291159451,74.90579834580421,6.490915596485138,0.004269203171133995,50.55963655933738,0.07892968505620956,168.65235074423254,5.6702643632888794e-05,1.3380875098408727,0.00011298671883376988,1.4731980887670346,37785.0,168.65235074423254,28.005094379993505,
254,254,3513.0,6135.0,2622.0,4260.0,5284.0,4636.0,0.20075541734695435,0.00014733988791704178,0.004311162078010966,-0.0003223676094421535,0.0,1.8828125,0.029620711355726834,24.89796209335327,28.373046875,137.3419098854065,1e-06,254.0,0.0,6.015625,9.0,-10.0,6.015625,9.0,-10.0,-0.05216357856988907,0.7071067094802856,-0.7071067094802856,-0.05216357856988907,0.7071067094802856,-0.7071067094802856,743.4375,2048.0,286.0,0.09375,743.4375,2048.0,286.0,0.09375,0.0,415.5625,654.0,308.0,0.0,7.084384560585022e-05,20.928529739379883,33.272640228271484,10.038723945617676,0.125,39.67376998066902,78.69454399868846,6.460658989846706,0.006114814430475235,50.55869266949594,0.08982912078499794,175.49312002398074,5.128420889377594e-05,1.3632089265933978,0.00016487312420392674,1.667665825164734,37088.0,175.49312002398074,26.416990018563126,
255,255,3981.0,5861.0,1880.0,4508.0,4909.0,4662.0,0.20028387010097504,0.0001888941042125225,0.004063127143126621,-9.190310737494656e-05,0.0,1.94921875,0.029679430942208908,24.89796209335327,28.373046875,137.1103286743164,1e-06,255.0,0.0,7.296875,10.0,-3.5,7.296875,10.0,-3.5,-0.044909555464982986,0.7071067094802856,-0.7071067094802856,-0.044909555464982986,0.7071067094802856,-0.7071067094802856,756.75,2048.0,284.0,0.03125,756.75,2048.0,284.0,0.03125,0.0,408.75,701.0,270.0,0.0,6.507709622383118e-05,20.506662368774414,33.04743576049805,12.932343482971191,0.125,39.973232766613364,68.26590241864324,6.487268179655075,0.006698988378047943,50.54786407388747,0.0827189739793539,165.37038061581552,8.373893797397614e-05,1.3553159607970686,0.00017961680550321598,1.6506951092919295,37296.0,165.37038061581552,28.191263650959634,56.74743555858731
256,256,3655.0,5847.0,2192.0,4572.0,5151.0,4729.625,0.21081885695457458,6.632693111896515e-05,0.0043880681405426,-0.000354015964212806,0.0,1.859375,0.030181102310251968,24.89796209335327,28.373046875,139.63462686538696,1e-06,256.0,0.0,5.734375,10.0,-10.0,5.734375,10.0,-10.0,0.01496628113090992,0.7071067094802856,-0.7071067094802856,0.01496628113090992,0.7071067094802856,-0.7071067094802856,719.03125,2048.0,431.0,0.03125,719.03125,2048.0,431.0,0.03125,0.0,463.375,860.0,292.0,0.0,6.307102739810944e-05,17.038118362426758,33.17357635498047,11.362991333007812,0.125,40.111428420990705,81.66761114634573,6.54290409758687,0.004332859069108963,50.35645678639412,0.14133991859853268,178.83177223615348,0.00012904778122901917,1.3308786845255733,0.00011451381106083894,1.7432929906119652,37837.0,178.83177223615348,26.447341771876914,
257,257,3594.0,7171.0,3577.0,4422.0,5273.0,4801.875,0.19956202805042267,0.00012749433517456055,0.0036283529698266648,-0.00024935043006735214,0.0,1.798828125,0.030526096361178454,24.89796209335327,28.373046875,136.52880859375,1e-06,257.0,0.0,5.5625,10.0,-10.0,5.5625,10.0,-10.0,-0.09168554842472076,0.7071065902709961,-0.7071065902709961,-0.09168554842472076,0.7071065902709961,-0.7071065902709961,779.90625,2048.0,373.0,0.0625,779.90625,2048.0,373.0,0.0625,0.0,420.5625,594.0,299.0,0.0,8.543021976947784e-05,20.466938018798828,34.23335647583008,9.313563346862793,0.125,40.69119647331536,70.17402280494571,6.515515293926001,0.0085438322275877,50.88695813715458,0.07374941557645798,168.35713022574782,5.576573312282562e-05,1.3246637547092173,0.00022240875250781466,1.6304522367798757,38415.0,168.35713022574782,28.521958016041435,
258,258,3446.0,8953.0,5507.0,5671.0,6355.0,5941.125,0.2376079112291336,6.31595030426979e-05,0.00382006203471974,0.0001624441409830979,0.0,1.7578125,0.037616486191986376,24.89796209335327,29.076171875,136.47974491119385,1e-06,258.0,0.0,6.578125,10.0,-10.0,6.578125,10.0,-10.0,-0.03031979501247406,0.7071067094802856,-0.7071067094802856,-0.03031979501247406,0.7071067094802856,-0.7071067094802856,972.21875,2048.0,353.0,0.1875,972.21875,2048.0,353.0,0.1875,0.0,513.0625,1549.0,262.0,0.0,6.333738565444946e-05,26.184946060180664,34.92164611816406,7.529540061950684,0.125,41.269954873248935,107.69439890794456,6.76986419595778,0.01309969648718834,52.758655751124024,0.08112963661551476,208.59477765113115,5.6780874729156494e-05,1.1100308390903244,0.000275614813843934,1.3265390014222922,47529.0,208.59477765113115,28.48165743600908,
259,259,3454.0,9490.0,6036.0,4525.0,5432.0,4846.5,0.20114672183990479,6.704172119498253e-05,0.0036198699326632777,0.00018832764726539608,0.0,1.654296875,0.030836199963275364,24.89796209335327,29.076171875,136.2871322631836,1e-06,259.0,0.0,7.203125,8.5,3.5,7.203125,8.5,3.5,0.05492977052927017,0.7071065306663513,-0.7071065306663513,0.05492977052927017,0.7071065306663513,-0.7071065306663513,788.0625,2048.0,307.0,0.0625,788.0625,2048.0,307.0,0.0625,0.0,423.5625,827.0,265.0,0.0,7.581338286399841e-05,17.794702529907227,35.02070617675781,9.406617164611816,0.125,41.337137311697006,81.19836386106908,6.542730655521154,0.007232772186398506,51.03165545128286,0.12222559563815594,180.24621786549687,5.882233381271362e-05,1.316198685940443,0.00018654627531204234,1.6391917404908005,38772.0,180.24621786549687,26.888220221167412,
260,260,4722.0,7853.0,3131.0,5848.0,5984.0,5905.875,0.2332489937543869,-2.7626287192106247e-05,0.0034746141027426347,7.576313691970427e-05,0.0,1.640625,0.037798527673735635,24.89796209335327,29.076171875,136.26062774658203,1e-06,260.0,0.0,6.125,10.0,-6.5,6.125,10.0,-6.5,-0.008979975245893002,0.7071067690849304,-0.7071067690849304,-0.008979975245893002,0.7071067690849304,-0.7071067690849304,996.59375,2048.0,409.0,0.125,996.59375,2048.0,409.0,0.125,0.0,479.875,741.0,315.0,0.0,6.314553320407867e-05,26.531431198120117,34.0833740234375,15.362417221069336,0.125,40.328096931800246,77.95371959172189,6.602162811905146,0.008056700229644775,51.41323218308389,0.09551987051963806,176.41143403574824,0.00015892833471298218,1.0881798248160495,0.00017052300102958444,1.2645604381110735,47247.0,176.41143403574824,33.47784701304126,57.08544888347387
261,261,3311.0,6361.0,3050.0,4622.0,5414.0,4832.625,0.2028828263282776,0.0001460048370063305,0.0037711831009801244,3.790435602013531e-05,0.0,1.904296875,0.030816910250341313,24.89796209335327,29.076171875,140.7856788635254,1e-06,261.0,0.0,6.0,10.0,-10.0,6.0,10.0,-10.0,-0.005858062766492367,0.7071067094802856,-0.7071067094802856,-0.005858062766492367,0.7071067094802856,-0.7071067094802856,720.46875,2048.0,395.0,0.03125,720.46875,2048.0,395.0,0.03125,0.0,487.6875,919.0,285.0,0.0,6.351061165332794e-05,17.95136260986328,33.237369537353516,9.307205200195312,0.125,40.03269496932626,83.81950176693499,6.484104335308075,0.00614549033343792,50.69901733472943,0.0740503128618002,181.12335977703333,5.88688999414444e-05,1.3113736668665952,0.00015895839045647862,1.7363996950477665,38661.0,181.12335977703333,26.681401040423847,
262,262,3523.0,8381.0,4858.0,4850.0,5304.0,5156.375,0.22463111579418182,0.00015631364658474922,0.0036493875213636784,2.8449239245276203e-05,0.0,1.763671875,0.033298341337259216,24.89796209335327,29.076171875,136.47809600830078,1e-06,262.0,0.0,5.8125,10.0,-10.0,5.8125,10.0,-10.0,-0.13811428844928741,0.7071067094802856,-0.7071067094802856,-0.13811428844928741,0.7071067094802856,-0.7071067094802856,874.03125,2048.0,385.0,0.125,874.03125,2048.0,385.0,0.125,0.0,415.0625,636.0,325.0,0.0,5.977600812911987e-05,22.48276138305664,34.755767822265625,10.512760162353516,0.125,41.21725379861891,91.26329990103841,6.523242743685842,0.00668223574757576,50.607378374785185,0.08142568357288837,189.70598746277392,5.886144936084747e-05,1.22681579536945,0.0001619896668583976,1.47367634876538,41251.0,189.70598746277392,27.18087641283245,
263,263,3947.0,6352.0,2405.0,4477.0,5350.0,4800.25,0.20581352710723877,0.00012842239812016487,0.0030536031081283,-0.0001971076441122932,0.0,1.572265625,0.030420540438010887,24.89796209335327,29.076171875,136.46311569213867,1e-06,263.0,0.0,5.96875,9.0,-10.0,5.96875,9.0,-10.0,-0.03786977007985115,0.7071067094802856,-0.7071067094802856,-0.03786977007985115,0.7071067094802856,-0.7071067094802856,791.8125,2048.0,441.0,0.0625,791.8125,2048.0,441.0,0.0625,0.0,408.25,627.0,287.0,0.0,6.0753896832466125e-05,20.446643829345703,33.37846755981445,11.796906471252441,0.125,39.64892058074474,69.7457476425916,6.511350551620126,0.011908439919352531,50.9541678596288,0.08536787144839764,166.96409725397825,5.749613046646118e-05,1.3268623472639132,0.0003100994718856448,1.5648007175288003,38402.0,166.96409725397825,28.75019287947921,
264,264,3464.0,6069.0,2605.0,4183.0,4991.0,4600.25,0.21427038311958313,0.00016380101442337036,0.0035872314128937433,-0.0003672801630614231,0.0,1.822265625,0.029445808833351354,24.89796209335327,29.076171875,136.09595775604248,1e-06,264.0,0.0,5.890625,10.0,-3.5,5.890625,10.0,-3.5,0.012147038243710995,0.7071067094802856,-0.7071067094802856,0.012147038243710995,0.7071067094802856,-0.7071067094802856,734.9375,2048.0,282.0,0.03125,734.9375,2048.0,282.0,0.03125,0.0,415.125,906.0,271.0,0.0,6.570667028427124e-05,19.551969528198242,32.906978607177734,9.920397758483887,0.125,39.18873573280871,62.33496604859829,6.514131302013993,0.005915885791182518,50.34310764633119,0.10114271938800812,158.49467563815415,6.103701889514923e-05,1.3679448846891797,0.00016074902970443232,1.6663294384220049,36802.0,158.49467563815415,29.024634306974725,
265,265,2970.0,5751.0,2781.0,4188.0,5128.0,4599.375,0.20722559094429016,0.0001440863125026226,0.003995830500571174,0.00011254978221586498,0.0,2.103515625,0.02941931081679893,24.89796209335327,29.076171875,136.46547317504883,1e-06,265.0,0.0,5.5625,10.0,-10.0,5.5625,10.0,-10.0,-0.010300693102180958,0.7071067094802856,-0.7071067094802856,-0.010300693102180958,0.7071067094802856,-0.7071067094802856,752.96875,2048.0,362.0,0.0625,752.96875,2048.0,362.0,0.0625,0.0,396.875,596.0,303.0,0.0,9.289197623729706e-05,19.787343978881836,33.28538131713867,8.259259223937988,0.125,39.62366125173867,58.831151355057955,6.4876804277300835,0.0077188871800899506,50.34504607319832,0.11516068130731583,155.41814851388335,7.977336645126343e-05,1.3682578087565789,0.000209780871860034,1.6444764993458671,36795.0,155.41814851388335,29.593551615300207,58.4200311973691
266,266,3568.0,7407.0,3839.0,5328.0,5786.0,5453.875,0.20901080965995789,0.00012570573017001152,0.004822151786356699,-0.00010747898169682912,0.0,2.0625,0.0348774768462711,24.89796209335327,29.076171875,140.09046936035156,1e-06,266.0,0.0,5.1875,10.0,-10.0,5.1875,10.0,-10.0,-0.11669837683439255,0.7071067094802856,-0.7071067094802856,-0.11669837683439255,0.7071067094802856,-0.7071067094802856,859.46875,2048.0,357.0,0.09375,859.46875,2048.0,357.0,0.09375,0.0,504.0,995.0,260.0,0.0,5.850754678249359e-05,24.33039093017578,34.09166717529297,11.432412147521973,0.125,41.02156330272555,78.18375902622938,6.6030640453100204,0.0064562782645225525,51.45950861647725,0.08278091996908188,177.36344292759895,5.802325904369354e-05,1.1794253768301723,0.00014797456543564328,1.4915304985901738,43631.0,177.36344292759895,30.74971318766242,
